group	y	x	PANEL
4	-0.255398605322419	0.780066763050854	1
4	-0.0823266619227496	0.783065955736674	1
4	-0.008384720399782	0.798138087731786	1
4	-0.00781638291443798	0.811128479079343	1
4	-0.066437990733732	0.812777684652247	1
4	-0.176144866063275	0.823572244727984	1
4	-0.332480557112753	0.836909996694885	1
4	-0.0142729741568388	0.846959815360606	1
4	-0.0762438021586611	0.86069655767642	1
4	-0.0243185884484873	0.87679094739724	1
4	0	0.886360694770701	1
4	-0.0243185884484873	0.892978051677346	1
4	-0.0982043785724471	0.901385988574475	1
4	-0.224573539967487	0.916760126361623	1
4	-0.408745486478047	0.936779780313373	1
4	-0.659290001686703	0.944541693083011	1
4	-0.989634054410466	0.945256063947454	1
4	-0.31383167452239	0.95451391255483	1
4	-0.574612647570746	0.969223821070045	1
4	-0.956810297165525	0.974826205405407	1
4	-0.255398605322419	0.97522279410623	1
5	-0.346057159606632	0.752031189505942	1
5	-0.220218560035052	0.757987864781171	1
5	-0.131253285418046	0.765270584844984	1
5	-0.0695956282586767	0.782156650675461	1
5	-0.0294387565897143	0.794574634172022	1
5	-0.00706006555170369	0.802527984022163	1
5	1.77635683940025e-15	0.813994431984611	1
5	-0.00662318894130642	0.821562366443686	1
5	-0.025869895151919	0.82712506945245	1
5	-0.393713794455726	0.832905651186593	1
5	-0.300809410936283	0.837000492843799	1
5	-2.33175016969266	0.840770405950025	1
5	-2.13100384418713	0.849074885016307	1
5	-1.94288945293137	0.855122883920558	1
5	-1.76590703020332	0.857799059362151	1
5	-1.59880945640504	0.863967077340931	1
5	-1.44054852846827	0.870778688578866	1
5	-1.29023470880861	0.883921780739911	1
5	-1.14710658323856	0.907211738522165	1
5	-1.01050734237037	0.931375607266091	1
5	-0.879866430707116	0.943758383393288	1
5	-0.754685056341096	0.948371022474021	1
5	-0.634524624762994	0.953166913008317	1
5	-0.518997415328496	0.958138818736188	1
6	-0.157450987909385	0.0237343937624246	1
6	-0.00607288590913413	0.0248533471021801	1
6	-0.0376417652293668	0.030959413619712	1
6	-0.00829018217248745	0.0395219983765855	1
6	-0.119380127495617	0.0435703630791977	1
6	-0.0106157651406491	0.0550734286662191	1
6	-0.0141016877763462	0.0655585838248953	1
6	-0.0130577694037086	0.0704574675764889	1
6	-0.00849134386959349	0.0763374969828874	1
6	-0.0156251656149919	0.078479875694029	1
6	-0.00483048248229068	0.0821269832085818	1
6	-0.0646624612374822	0.0860745509853587	1
6	-0.185780119117119	0.0900922525906935	1
6	-0.0513872506916897	0.0970493158092722	1
6	-0.157701751011565	0.103078606305644	1
6	-0.0409647490674843	0.107819334021769	1
6	-0.135079140435593	0.11281948746182	1
6	-0.278682902476291	0.11519660113845	1
6	-0.116473454967519	0.116796790622175	1
6	-0.247910010656561	0.123480718466453	1
6	-0.423866863446662	0.128917979658581	1
6	-0.641910922544533	0.129889608710073	1
6	-0.386354721799833	0.131496121990494	1
6	-0.592140769775881	0.135558155016042	1
6	-0.837700461426707	0.143081043031998	1
6	-1.12182055281515	0.148332321085036	1
6	-0.783995979735302	0.149858307442628	1
6	-1.05713449264495	0.150485596386716	1
6	-1.36809321505418	0.156851156265475	1
6	-1.00111578423594	0.163921556901187	1
6	-0.696742892617671	0.164737868937664	1
6	-0.952348233860903	0.166442708112299	1
6	-0.661044765489635	0.170147194410674	1
6	-0.42573389163968	0.17518878984265	1
6	-0.629589484028458	0.178294185781851	1
6	-0.403189960885804	0.179636680521071	1
6	-0.228458887477181	0.181497157085687	1
6	-0.383067920611566	0.182773720822297	1
6	-0.214577172854348	0.18402334570419	1
6	-0.0950855126791126	0.184777861577459	1
6	-0.023729367756026	0.185072884894907	1
6	-0.0871489421705078	0.191020168247633	1
6	-0.190589473496125	0.198249337496236	1
6	-0.334468989418298	0.199849189142697	1
6	-0.519467004833423	0.20045562973246	1
6	-0.321522136972106	0.201244466705248	1
6	-0.50478229024823	0.203831824124791	1
6	-0.731186181499311	0.212392318877392	1
6	-0.492132305768742	0.222250327235088	1
6	-0.299694579882129	0.232360110268928	1
6	-0.154118034770264	0.23993882862851	1
6	-0.290646620803734	0.243136907112785	1
6	-0.472656925125754	0.251021129544824	1
6	-0.282774300004888	0.258525689016096	1
6	-0.140288630198469	0.267083358601667	1
6	-0.276058825611713	0.274633940192871	1
6	-0.134296004587142	0.275551112601534	1
6	-0.0421379809370208	0.279929986572824	1
6	-0.128882377959158	0.28451476036571	1
6	-0.266168937875101	0.285152392461896	1
6	-0.124036610803898	0.286204032832757	1
6	-0.0343024953958064	0.287516793585382	1
6	-0.000208037806423533	0.289734941557981	1
6	-0.0307310611267155	0.291737564140931	1
6	0	0.294476487673819	1
6	-0.0326261039572913	0.296949366573244	1
6	-0.000233745912503025	0.298555508372374	1
6	-0.0241843987267103	0.302601688425057	1
6	-0.110711026506671	0.307742096367292	1
6	-0.0211768765275693	0.311019049375318	1
6	-0.0024608212913364	0.313761122408323	1
6	-0.0183278707865782	0.319793840171769	1
6	-0.00483048248229068	0.329834020347334	1
6	-0.0156251656149919	0.33800692204386	1
6	-0.109849275128084	0.343670244561508	1
6	-0.0130577694037086	0.348180329776369	1
6	-0.0141016877763462	0.34924258524552	1
6	-0.0106157651406491	0.350019667414017	1
6	-0.119380127495617	0.353852582513355	1
6	-0.380155903147859	0.358912586583756	1
6	-0.131833342171099	0.367060573771596	1
6	-0.00607288590913413	0.376678721862845	1
6	-0.0654280221002495	0.383774210931733	1
7	-0.340789211900454	0.4168148789322	1
7	-0.218427058478461	0.427291237749159	1
7	-0.132110580820495	0.432563537382521	1
7	-0.0721505053742249	0.438759828102775	1
7	-0.0325956076991361	0.441852807882242	1
7	-0.0095537298598245	0.444241595338099	1
7	-0.00036515756096378	0.4490931147011	1
7	-0.00315685110942177	0.457439052755944	1
7	-0.0165850567850612	0.462654642178677	1
7	-0.34082149595859	0.465913347317837	1
7	-0.260162048055866	0.473298299242742	1
7	-0.19216795383425	0.483675657189451	1
7	-0.13567845377829	0.495371556142345	1
7	-0.0897967358416576	0.502510058227927	1
7	-0.0538367671334576	0.50866599928122	1
7	-0.0272860982645611	0.523912533186376	1
7	-0.00978004005072819	0.536206377553754	1
7	-0.00108430556630168	0.541436879779212	1
7	-0.00108430556630168	0.546994024771266	1
7	-0.00978004005072819	0.5513289043447	1
7	-0.354750211573016	0.556530848611146	1
7	-0.282224742093044	0.561612074496225	1
7	-0.217648479371054	0.56591929984279	1
7	-0.160978769992674	0.570373913738877	1
7	-0.112281105959976	0.572215375024825	1
7	-0.0717402566452314	0.573005669168197	1
7	-1.57734934786512	0.573851637658663	1
7	-1.44153470010223	0.58514691866003	1
7	-1.31018684600167	0.60493490321096	1
7	-1.18302091770294	0.619537319638766	1
7	-1.05977849169783	0.626159008126706	1
7	-0.940224409959058	0.628333056811243	1
7	-0.824144065345315	0.639989405288361	1
7	-0.7113410721346	0.650781711214222	1
7	-0.601635257861041	0.656476598698646	1
7	-0.494860924650281	0.663753587985411	1
4	-1.72571870323236	0.0511909144697711	2
4	-2.12111510346752	0.054541886667721	2
4	-2.53737352614442	0.0579857123084366	2
4	-0.622483938528927	0.0764685078756884	2
4	-0.066437990733732	0.0948257141280919	2
4	-0.176144866063275	0.0983513841638342	2
4	-0.332480557112753	0.126537832082249	2
4	-0.0142729741568388	0.163195660803467	2
4	-0.0982043785724471	0.187099400558509	2
4	-0.0243185884484873	0.199895874597132	2
4	-0.343706265048013	0.203541245427914	2
4	-0.185955401831887	0.209863367024809	2
4	-0.0762438021586611	0.228209656197578	2
4	-0.533465606840736	0.249931156286038	2
4	-0.332480557112753	0.259187476942316	2
4	-0.176144866063275	0.26395481324289	2
4	-0.066437990733732	0.274008016567677	2
4	-0.00781638291443798	0.305394988041371	2
4	-0.393064547377414	0.331167285447009	2
4	-0.206793853337363	0.335052940412425	2
4	-1.72571870323236	0.346780378138647	2
5	-0.518997415328496	0.511265625013039	2
5	-0.634524624762994	0.531458679935895	2
5	-0.754685056341096	0.536853596800938	2
5	-0.879866430707116	0.54103257949464	2
5	-1.01050734237037	0.556373507715762	2
5	-1.14710658323856	0.587974352645688	2
5	-1.29023470880861	0.608554245322011	2
5	-0.00662318894130642	0.621870628674515	2
5	-0.025869895151919	0.638308283057995	2
5	-0.0571108508244098	0.64474820275791	2
5	-0.300809410936283	0.651546791894361	2
5	-0.221461339302696	0.668340957257897	2
5	-0.154745201918876	0.696214496158063	2
5	-0.100063085430753	0.730730570387095	2
5	-0.0571108508244098	0.751311087165959	2
5	-0.025869895151919	0.763540534884669	2
5	-0.00662318894130642	0.78323125676252	2
5	1.77635683940025e-15	0.801182091818191	2
5	-0.00706006555170369	0.813627946889028	2
5	-0.0294387565897143	0.822742603952065	2
5	-0.0695956282586767	0.849754604045302	2
5	-0.131253285418046	0.876731339143589	2
5	-0.220218560035052	0.880507887806743	2
5	-0.518997415328496	0.885760743170977	2
6	-0.88248709911641	0.0338129206793383	2
6	-1.36853189117634	0.0489494709763676	2
6	-1.90011458555835	0.0612792967585847	2
6	-2.46784398933941	0.0754019911400974	2
6	-3.06608050220518	0.0806341447168961	2
6	-1.86485629393775	0.0850618543336168	2
6	-2.37767086738339	0.0894395762588829	2
6	-2.9240894297274	0.0965526036452502	2
6	-3.50106377827452	0.108155322261155	2
6	-4.10644548702501	0.120879433350638	2
6	-4.73872830141346	0.142655625124462	2
6	-5.39688203551626	0.157833015779033	2
6	-4.10167336079455	0.161699284333736	2
6	-4.71284227909788	0.176232376717962	2
6	-5.35193691084324	0.19207036390435	2
6	-6.01847242116981	0.202739362488501	2
6	-6.71221890328076	0.20976641390007	2
6	-7.43316702984245	0.212919866433367	2
6	-8.18150424581459	0.221369982464239	2
6	-8.95759896739322	0.227222961373627	2
6	-9.76199111495215	0.242113852174953	2
6	-10.5953878991832	0.256830913480371	2
6	-11.4586642047785	0.257380471099168	2
6	-12.3528672415612	0.268765673972666	2
6	-13.2792254035776	0.286710463697091	2
6	-11.5781029213476	0.297613097936846	2
6	-12.4885698022637	0.309081418206915	2
6	-13.4350614146347	0.328073764569126	2
6	-11.8655634709104	0.348395541775972	2
6	-12.8026176588845	0.357099188375287	2
6	-11.3662028125717	0.375784554285929	2
6	-12.2976241839078	0.394728742656298	2
6	-13.2723297898735	0.404946887400001	2
6	-14.2929434188547	0.431743385270238	2
6	-15.3625144851088	0.449367380235344	2
6	-16.4845964782719	0.462092617177405	2
6	-17.6633493528127	0.474949200171977	2
6	-18.9036749000676	0.480847026803531	2
6	-20.2113987438749	0.497950058314018	2
6	-18.5667088363891	0.513373888330534	2
6	-17.0488322389693	0.520467128255405	2
6	-15.6405623123066	0.530729707796127	2
6	-14.3287268880006	0.546214122208767	2
6	-15.5367980229803	0.564795853686519	2
6	-14.2674796190046	0.584245646023192	2
6	-13.0758361198111	0.599501412478276	2
6	-11.9550646542949	0.628711681929417	2
6	-10.8995542057592	0.653698109439574	2
6	-9.9046381408948	0.656926448573358	2
6	-10.9754015696791	0.6649406387005	2
6	-9.99233995273165	0.673341675195843	2
6	-11.1100365456795	0.678642150363885	2
6	-10.1343849828993	0.686404363950715	2
6	-9.20851635257328	0.694046149845235	2
6	-8.33004467756169	0.700668166507967	2
6	-7.49698194703883	0.705697646830231	2
6	-6.70769627547641	0.722677140613087	2
6	-5.96088179563116	0.741484457743354	2
6	-5.25553849681361	0.748425600118935	2
6	-4.5909609500314	0.753811902017333	2
6	-3.96673547105969	0.756714910268784	2
6	-3.38274583891247	0.761562658939511	2
6	-2.83918828069841	0.765966324484907	2
6	-2.33659713094185	0.772493291296996	2
6	-1.87588347308515	0.781076029641554	2
6	-1.4583903176658	0.796848405501805	2
6	-1.95786405314628	0.819631939870305	2
6	-2.56335548004174	0.832597076310776	2
6	-2.06530263384384	0.83722971577663	2
6	-2.73178765632312	0.84399935323745	2
6	-2.20754453239144	0.851073382887989	2
6	-1.72579532110141	0.855413923156448	2
6	-2.39990503932163	0.858176307054237	2
6	-1.88409567990068	0.860148772248067	2
6	-2.66959235319345	0.861727221054025	2
6	-2.1093983549871	0.867726446012966	2
6	-3.07132909105355	0.879315383266658	2
6	-2.45174018439715	0.886190483579412	2
6	-1.87289744022762	0.893302661832422	2
6	-3.04068432784867	0.906083943438716	2
6	-2.37159699280911	0.913545841351151	2
6	-1.74116342095893	0.915046208538115	2
6	-1.15865367681994	0.925865157973021	2
7	-0.494860924650281	0.0639302530325949	2
7	-0.601635257861041	0.0903818864608184	2
7	-0.7113410721346	0.12392467353493	2
7	-0.824144065345315	0.144137342460454	2
7	-0.940224409959058	0.1501551134279	2
7	-1.05977849169783	0.164635079330765	2
7	-1.18302091770294	0.179984996444546	2
7	-1.31018684600167	0.188554832013324	2
7	-1.44153470010223	0.202100205118768	2
7	-1.57734934786512	0.212553767254576	2
7	-1.71794584348164	0.215958454296924	2
7	-1.86367385688504	0.224188593332656	2
7	-2.01492294823276	0.236112401005812	2
7	-2.17212888904133	0.241303977556527	2
7	-2.33578129011219	0.246800312772393	2
7	-2.50643287527463	0.255108901881613	2
7	-2.6847108475169	0.310756606748328	2
7	-2.8713309425797	0.42151123797521	2
7	-3.06711497303579	0.483808086602949	2
7	-3.27301296155156	0.493557979236357	2
7	-3.49013138954445	0.501877791597508	2
7	-3.71976971715855	0.513380351942033	2
7	-3.96346827727043	0.562734881066717	2
7	-1.26206158918166	0.614891741191968	2
7	-1.42708603277398	0.628324335091747	2
7	-1.60780112697848	0.635097627062351	2
7	-1.80638022330612	0.655321767437272	2
7	-2.0255804587013	0.67088818794582	2
7	-2.26895748607991	0.679244465078227	2
7	-2.54119275041351	0.688181827776134	2
7	-2.84861252457928	0.691141239134595	2
7	-3.20005271336441	0.700776348356158	2
7	-1.21901244877081	0.754156785085797	2
7	-1.4749948161486	0.807267105439678	2
7	-1.79044778043932	0.834532656241208	2
7	-2.19251179142702	0.864186478545889	2
