fill	y	x	key	clickSelects	showSelected2	showSelected3	PANEL
transparent	-0.255398605322419	0.780066763050854	4 0.780066763050854	X1<0.780067	4	sub-optimal	1
transparent	-0.0823266619227496	0.783065955736674	4 0.783065955736674	X1<0.783066	4	sub-optimal	1
transparent	-0.008384720399782	0.798138087731786	4 0.798138087731786	X1<0.798138	4	sub-optimal	1
transparent	-0.00781638291443798	0.811128479079343	4 0.811128479079343	X1<0.811128	4	sub-optimal	1
transparent	-0.066437990733732	0.812777684652247	4 0.812777684652247	X1<0.812778	4	sub-optimal	1
transparent	-0.176144866063275	0.823572244727984	4 0.823572244727984	X1<0.823572	4	sub-optimal	1
transparent	-0.332480557112753	0.836909996694885	4 0.836909996694885	X1<0.836910	4	sub-optimal	1
transparent	-0.0142729741568388	0.846959815360606	4 0.846959815360606	X1<0.846960	4	sub-optimal	1
transparent	-0.0762438021586611	0.86069655767642	4 0.86069655767642	X1<0.860697	4	sub-optimal	1
transparent	-0.0243185884484873	0.87679094739724	4 0.87679094739724	X1<0.876791	4	sub-optimal	1
transparent	0	0.886360694770701	4 0.886360694770701	X1<0.886361	4	sub-optimal	1
transparent	-0.0243185884484873	0.892978051677346	4 0.892978051677346	X1<0.892978	4	sub-optimal	1
transparent	-0.0982043785724471	0.901385988574475	4 0.901385988574475	X1<0.901386	4	sub-optimal	1
transparent	-0.224573539967487	0.916760126361623	4 0.916760126361623	X1<0.916760	4	sub-optimal	1
transparent	-0.408745486478047	0.936779780313373	4 0.936779780313373	X1<0.936780	4	sub-optimal	1
transparent	-0.659290001686703	0.944541693083011	4 0.944541693083011	X1<0.944542	4	sub-optimal	1
transparent	-0.989634054410466	0.945256063947454	4 0.945256063947454	X1<0.945256	4	sub-optimal	1
transparent	-0.31383167452239	0.95451391255483	4 0.95451391255483	X1<0.954514	4	sub-optimal	1
transparent	-0.574612647570746	0.969223821070045	4 0.969223821070045	X1<0.969224	4	sub-optimal	1
transparent	-0.956810297165525	0.974826205405407	4 0.974826205405407	X1<0.974826	4	sub-optimal	1
transparent	-0.255398605322419	0.97522279410623	4 0.97522279410623	X1<0.975223	4	sub-optimal	1
transparent	-0.346057159606632	0.752031189505942	5 0.752031189505942	X1<0.752031	5	sub-optimal	1
transparent	-0.220218560035052	0.757987864781171	5 0.757987864781171	X1<0.757988	5	sub-optimal	1
transparent	-0.131253285418046	0.765270584844984	5 0.765270584844984	X1<0.765271	5	sub-optimal	1
transparent	-0.0695956282586767	0.782156650675461	5 0.782156650675461	X1<0.782157	5	sub-optimal	1
transparent	-0.0294387565897143	0.794574634172022	5 0.794574634172022	X1<0.794575	5	sub-optimal	1
transparent	-0.00706006555170369	0.802527984022163	5 0.802527984022163	X1<0.802528	5	sub-optimal	1
transparent	1.77635683940025e-15	0.813994431984611	5 0.813994431984611	X1<0.813994	5	sub-optimal	1
transparent	-0.00662318894130642	0.821562366443686	5 0.821562366443686	X1<0.821562	5	sub-optimal	1
transparent	-0.025869895151919	0.82712506945245	5 0.82712506945245	X1<0.827125	5	sub-optimal	1
transparent	-0.393713794455726	0.832905651186593	5 0.832905651186593	X1<0.832906	5	sub-optimal	1
transparent	-0.300809410936283	0.837000492843799	5 0.837000492843799	X1<0.837000	5	sub-optimal	1
#FFA500	-2.33175016969266	0.840770405950025	5 0.840770405950025	X1<0.840770	5	can_split	1
transparent	-2.13100384418713	0.849074885016307	5 0.849074885016307	X1<0.849075	5	sub-optimal	1
transparent	-1.94288945293137	0.855122883920558	5 0.855122883920558	X1<0.855123	5	sub-optimal	1
transparent	-1.76590703020332	0.857799059362151	5 0.857799059362151	X1<0.857799	5	sub-optimal	1
transparent	-1.59880945640504	0.863967077340931	5 0.863967077340931	X1<0.863967	5	sub-optimal	1
transparent	-1.44054852846827	0.870778688578866	5 0.870778688578866	X1<0.870779	5	sub-optimal	1
transparent	-1.29023470880861	0.883921780739911	5 0.883921780739911	X1<0.883922	5	sub-optimal	1
transparent	-1.14710658323856	0.907211738522165	5 0.907211738522165	X1<0.907212	5	sub-optimal	1
transparent	-1.01050734237037	0.931375607266091	5 0.931375607266091	X1<0.931376	5	sub-optimal	1
transparent	-0.879866430707116	0.943758383393288	5 0.943758383393288	X1<0.943758	5	sub-optimal	1
transparent	-0.754685056341096	0.948371022474021	5 0.948371022474021	X1<0.948371	5	sub-optimal	1
transparent	-0.634524624762994	0.953166913008317	5 0.953166913008317	X1<0.953167	5	sub-optimal	1
transparent	-0.518997415328496	0.958138818736188	5 0.958138818736188	X1<0.958139	5	sub-optimal	1
transparent	-0.802917026975472	0.0821269832085818	8 0.0821269832085818	X1<0.082127	8	sub-optimal	1
transparent	-0.977282778190109	0.0860745509853587	8 0.0860745509853587	X1<0.086075	8	sub-optimal	1
transparent	-1.15688187243158	0.0900922525906935	8 0.0900922525906935	X1<0.090092	8	sub-optimal	1
transparent	-0.00885296147274062	0.0970493158092722	8 0.0970493158092722	X1<0.097049	8	sub-optimal	1
transparent	-0.0401073238600276	0.105814171838574	8 0.105814171838574	X1<0.105814	8	sub-optimal	1
transparent	-0.0904219763864305	0.11293201323133	8 0.11293201323133	X1<0.112932	8	sub-optimal	1
transparent	-0.104907787776362	0.116796790622175	8 0.116796790622175	X1<0.116797	8	sub-optimal	1
transparent	-0.0495203727798099	0.123480718466453	8 0.123480718466453	X1<0.123481	8	sub-optimal	1
transparent	-0.0156520896939725	0.128917979658581	8 0.128917979658581	X1<0.128918	8	sub-optimal	1
transparent	-0.000950932157657292	0.139814364374615	8 0.139814364374615	X1<0.139814	8	sub-optimal	1
transparent	-0.00371147112981518	0.150485596386716	8 0.150485596386716	X1<0.150486	8	sub-optimal	1
transparent	-0.0227118402486823	0.157571841380559	8 0.157571841380559	X1<0.157572	8	sub-optimal	1
transparent	-0.156791867097066	0.164737868937664	8 0.164737868937664	X1<0.164738	8	sub-optimal	1
transparent	-0.0938588502073259	0.173503854661249	8 0.173503854661249	X1<0.173504	8	sub-optimal	1
transparent	-0.0475173391425301	0.183423838345334	8 0.183423838345334	X1<0.183424	8	sub-optimal	1
transparent	-0.573935507796122	0.190725144930184	8 0.190725144930184	X1<0.190725	8	sub-optimal	1
transparent	-0.449924351178666	0.198249337496236	8 0.198249337496236	X1<0.198249	8	sub-optimal	1
transparent	-0.341684277436507	0.199849189142697	8 0.199849189142697	X1<0.199849	8	sub-optimal	1
transparent	-0.248577006061073	0.20076536689885	8 0.20076536689885	X1<0.200765	8	sub-optimal	1
transparent	-0.170196984740432	0.203831824124791	8 0.203831824124791	X1<0.203832	8	sub-optimal	1
transparent	-0.106360681410401	0.21596745273564	8 0.21596745273564	X1<0.215967	8	sub-optimal	1
transparent	-0.84552886430323	0.233404179452918	8 0.233404179452918	X1<0.233404	8	sub-optimal	1
transparent	-0.698947006251768	0.243136907112785	8 0.243136907112785	X1<0.243137	8	sub-optimal	1
transparent	-0.564965233334256	0.252795475884341	8 0.252795475884341	X1<0.252795	8	sub-optimal	1
#FFA500	-2.59243010374958	0.267083358601667	8 0.267083358601667	X1<0.267083	8	can_split	1
transparent	-2.36501268547291	0.279368628049269	8 0.279368628049269	X1<0.279369	8	sub-optimal	1
transparent	-2.14593448965236	0.288140362594277	8 0.288140362594277	X1<0.288140	8	sub-optimal	1
transparent	-1.93460330595416	0.294210443040356	8 0.294210443040356	X1<0.294210	8	sub-optimal	1
transparent	-1.73048806070992	0.298555508372374	8 0.298555508372374	X1<0.298556	8	sub-optimal	1
transparent	-1.5331106549431	0.302601688425057	8 0.302601688425057	X1<0.302602	8	sub-optimal	1
transparent	-1.34203912446515	0.310484169400297	8 0.310484169400297	X1<0.310484	8	sub-optimal	1
transparent	-1.15688187243158	0.325905423727818	8 0.325905423727818	X1<0.325905	8	sub-optimal	1
transparent	-0.977282778190109	0.33800692204386	8 0.33800692204386	X1<0.338007	8	sub-optimal	1
transparent	-0.802917026975472	0.344732500030659	8 0.344732500030659	X1<0.344733	8	sub-optimal	1
transparent	-0.43687365774165	0.030959413619712	9 0.030959413619712	X1<0.030959	9	sub-optimal	1
transparent	-0.214661585419368	0.0395219983765855	9 0.0395219983765855	X1<0.039522	9	sub-optimal	1
transparent	-0.0838321734575196	0.0536785916192457	9 0.0536785916192457	X1<0.053679	9	sub-optimal	1
transparent	-0.565393758728028	0.0655585838248953	9 0.0655585838248953	X1<0.065559	9	sub-optimal	1
transparent	-0.34934808085514	0.0718155398499221	9 0.0718155398499221	X1<0.071816	9	sub-optimal	1
transparent	-0.195660989909047	0.0913896688725799	9 0.0913896688725799	X1<0.091390	9	sub-optimal	1
transparent	-0.0917734493975964	0.11008392192889	9 0.11008392192889	X1<0.110084	9	sub-optimal	1
transparent	-0.509232242913765	0.12285215803422	9 0.12285215803422	X1<0.122852	9	sub-optimal	1
transparent	-0.33619785911651	0.131496121990494	9 0.131496121990494	X1<0.131496	9	sub-optimal	1
transparent	-0.934434413465421	0.135558155016042	9 0.135558155016042	X1<0.135558	9	sub-optimal	1
transparent	-1.80140832672588	0.143081043031998	9 0.143081043031998	X1<0.143081	9	sub-optimal	1
#4DAF4A	-2.9410522063061	0.148332321085036	9 0.148332321085036	X1<0.148332	9	chosen_split	1
transparent	-2.52002250120197	0.156223867321387	9 0.156223867321387	X1<0.156224	9	sub-optimal	1
transparent	-2.14476942663119	0.165626396075822	9 0.165626396075822	X1<0.165626	9	sub-optimal	1
transparent	-1.80974875689023	0.170147194410674	9 0.170147194410674	X1<0.170147	9	sub-optimal	1
transparent	-1.51063375292015	0.17518878984265	9 0.17518878984265	X1<0.175189	9	sub-optimal	1
transparent	-2.60498152808639	0.178294185781851	9 0.178294185781851	X1<0.178294	9	sub-optimal	1
transparent	-2.25500692344347	0.179636680521071	9 0.179636680521071	X1<0.179637	9	sub-optimal	1
transparent	-1.9356847644536	0.182096664444543	9 0.182096664444543	X1<0.182097	9	sub-optimal	1
transparent	-1.64460771614272	0.184127744054422	9 0.184127744054422	X1<0.184128	9	sub-optimal	1
transparent	-1.37985222757083	0.185072884894907	9 0.185072884894907	X1<0.185073	9	sub-optimal	1
transparent	-2.52810918040041	0.193099119700491	9 0.193099119700491	X1<0.193099	9	sub-optimal	1
transparent	-2.20619585139278	0.209804961457849	9 0.209804961457849	X1<0.209805	9	sub-optimal	1
transparent	-1.90737182540898	0.22878497641068	9 0.22878497641068	X1<0.228785	9	sub-optimal	1
transparent	-1.63050066670505	0.24782305106055	9 0.24782305106055	X1<0.247823	9	sub-optimal	1
transparent	-1.37472408130236	0.2660762706073	9 0.2660762706073	X1<0.266076	9	sub-optimal	1
transparent	-1.13944664273079	0.275551112601534	9 0.275551112601534	X1<0.275551	9	sub-optimal	1
transparent	-0.924332338538505	0.279929986572824	9 0.279929986572824	X1<0.279930	9	sub-optimal	1
transparent	-2.11087436564968	0.284796578576788	9 0.284796578576788	X1<0.284797	9	sub-optimal	1
transparent	-1.8230071564581	0.286204032832757	9 0.286204032832757	X1<0.286204	9	sub-optimal	1
transparent	-1.55217596893833	0.287516793585382	9 0.287516793585382	X1<0.287517	9	sub-optimal	1
transparent	-1.29828982157103	0.290062354761176	9 0.290062354761176	X1<0.290062	9	sub-optimal	1
transparent	-1.06152428458308	0.294476487673819	9 0.294476487673819	X1<0.294476	9	sub-optimal	1
transparent	-0.842378611437862	0.303634547744878	9 0.303634547744878	X1<0.303635	9	sub-optimal	1
transparent	-0.641768603613482	0.311019049375318	9 0.311019049375318	X1<0.311019	9	sub-optimal	1
transparent	-0.461177889696348	0.31768971902784	9 0.31768971902784	X1<0.317690	9	sub-optimal	1
transparent	-0.302910781087849	0.335497342864983	9 0.335497342864983	X1<0.335497	9	sub-optimal	1
transparent	-0.170534160647343	0.348180329776369	9 0.348180329776369	X1<0.348180	9	sub-optimal	1
transparent	-0.0697007673492642	0.354925496852957	9 0.354925496852957	X1<0.354925	9	sub-optimal	1
transparent	-0.0098252938314829	0.367060573771596	9 0.367060573771596	X1<0.367061	9	sub-optimal	1
transparent	-0.0100456142916503	0.44543250114657	11 0.44543250114657	X1<0.445433	11	sub-optimal	1
transparent	-0.0833225944142537	0.457439052755944	11 0.457439052755944	X1<0.457439	11	sub-optimal	1
transparent	-0.218418553679859	0.462654642178677	11 0.462654642178677	X1<0.462655	11	sub-optimal	1
transparent	-0.0320061907054363	0.476290705264546	11 0.476290705264546	X1<0.476291	11	sub-optimal	1
transparent	0	0.501527497195639	11 0.501527497195639	X1<0.501527	11	sub-optimal	1
transparent	-0.0320061907054363	0.533477914985269	11 0.533477914985269	X1<0.533478	11	sub-optimal	1
transparent	-0.218418553679859	0.557755292858928	11 0.557755292858928	X1<0.557755	11	sub-optimal	1
transparent	-0.0833225944142537	0.568081426783465	11 0.568081426783465	X1<0.568081	11	sub-optimal	1
#FFA500	-1.51056857654334	0.599224032252096	11 0.599224032252096	X1<0.599224	11	can_split	1
transparent	-1.72571870323236	0.0511909144697711	4 0.0511909144697711	X2<0.051191	4	sub-optimal	2
transparent	-2.12111510346752	0.054541886667721	4 0.054541886667721	X2<0.054542	4	sub-optimal	2
#FFA500	-2.53737352614442	0.0579857123084366	4 0.0579857123084366	X2<0.057986	4	can_split	2
transparent	-0.622483938528927	0.0764685078756884	4 0.0764685078756884	X2<0.076469	4	sub-optimal	2
transparent	-0.066437990733732	0.0948257141280919	4 0.0948257141280919	X2<0.094826	4	sub-optimal	2
transparent	-0.176144866063275	0.0983513841638342	4 0.0983513841638342	X2<0.098351	4	sub-optimal	2
transparent	-0.332480557112753	0.126537832082249	4 0.126537832082249	X2<0.126538	4	sub-optimal	2
transparent	-0.0142729741568388	0.163195660803467	4 0.163195660803467	X2<0.163196	4	sub-optimal	2
transparent	-0.0982043785724471	0.187099400558509	4 0.187099400558509	X2<0.187099	4	sub-optimal	2
transparent	-0.0243185884484873	0.199895874597132	4 0.199895874597132	X2<0.199896	4	sub-optimal	2
transparent	-0.343706265048013	0.203541245427914	4 0.203541245427914	X2<0.203541	4	sub-optimal	2
transparent	-0.185955401831887	0.209863367024809	4 0.209863367024809	X2<0.209863	4	sub-optimal	2
transparent	-0.0762438021586611	0.228209656197578	4 0.228209656197578	X2<0.228210	4	sub-optimal	2
transparent	-0.533465606840736	0.249931156286038	4 0.249931156286038	X2<0.249931	4	sub-optimal	2
transparent	-0.332480557112753	0.259187476942316	4 0.259187476942316	X2<0.259187	4	sub-optimal	2
transparent	-0.176144866063275	0.26395481324289	4 0.26395481324289	X2<0.263955	4	sub-optimal	2
transparent	-0.066437990733732	0.274008016567677	4 0.274008016567677	X2<0.274008	4	sub-optimal	2
transparent	-0.00781638291443798	0.305394988041371	4 0.305394988041371	X2<0.305395	4	sub-optimal	2
transparent	-0.393064547377414	0.331167285447009	4 0.331167285447009	X2<0.331167	4	sub-optimal	2
transparent	-0.206793853337363	0.335052940412425	4 0.335052940412425	X2<0.335053	4	sub-optimal	2
transparent	-1.72571870323236	0.346780378138647	4 0.346780378138646	X2<0.346780	4	sub-optimal	2
transparent	-0.518997415328496	0.511265625013039	5 0.511265625013039	X2<0.511266	5	sub-optimal	2
transparent	-0.634524624762994	0.531458679935895	5 0.531458679935895	X2<0.531459	5	sub-optimal	2
transparent	-0.754685056341096	0.536853596800938	5 0.536853596800938	X2<0.536854	5	sub-optimal	2
transparent	-0.879866430707116	0.54103257949464	5 0.54103257949464	X2<0.541033	5	sub-optimal	2
transparent	-1.01050734237037	0.556373507715762	5 0.556373507715762	X2<0.556374	5	sub-optimal	2
transparent	-1.14710658323856	0.587974352645688	5 0.587974352645688	X2<0.587974	5	sub-optimal	2
transparent	-1.29023470880861	0.608554245322011	5 0.608554245322011	X2<0.608554	5	sub-optimal	2
transparent	-0.00662318894130642	0.621870628674515	5 0.621870628674515	X2<0.621871	5	sub-optimal	2
transparent	-0.025869895151919	0.638308283057995	5 0.638308283057995	X2<0.638308	5	sub-optimal	2
transparent	-0.0571108508244098	0.64474820275791	5 0.64474820275791	X2<0.644748	5	sub-optimal	2
transparent	-0.300809410936283	0.651546791894361	5 0.651546791894361	X2<0.651547	5	sub-optimal	2
transparent	-0.221461339302696	0.668340957257897	5 0.668340957257897	X2<0.668341	5	sub-optimal	2
transparent	-0.154745201918876	0.696214496158063	5 0.696214496158063	X2<0.696214	5	sub-optimal	2
transparent	-0.100063085430753	0.730730570387095	5 0.730730570387095	X2<0.730731	5	sub-optimal	2
transparent	-0.0571108508244098	0.751311087165959	5 0.751311087165959	X2<0.751311	5	sub-optimal	2
transparent	-0.025869895151919	0.763540534884669	5 0.763540534884669	X2<0.763541	5	sub-optimal	2
transparent	-0.00662318894130642	0.78323125676252	5 0.783231256762519	X2<0.783231	5	sub-optimal	2
transparent	1.77635683940025e-15	0.801182091818191	5 0.801182091818191	X2<0.801182	5	sub-optimal	2
transparent	-0.00706006555170369	0.813627946889028	5 0.813627946889028	X2<0.813628	5	sub-optimal	2
transparent	-0.0294387565897143	0.822742603952065	5 0.822742603952065	X2<0.822743	5	sub-optimal	2
transparent	-0.0695956282586767	0.849754604045302	5 0.849754604045302	X2<0.849755	5	sub-optimal	2
transparent	-0.131253285418046	0.876731339143589	5 0.876731339143589	X2<0.876731	5	sub-optimal	2
transparent	-0.220218560035052	0.880507887806743	5 0.880507887806743	X2<0.880508	5	sub-optimal	2
transparent	-0.518997415328496	0.885760743170977	5 0.885760743170977	X2<0.885761	5	sub-optimal	2
transparent	-0.0787382948893018	0.0338129206793383	8 0.0338129206793383	X2<0.033813	8	sub-optimal	2
transparent	-0.0204938223461681	0.0489494709763676	8 0.0489494709763676	X2<0.048949	8	sub-optimal	2
transparent	-0.000382280389761291	0.0612792967585847	8 0.0612792967585847	X2<0.061279	8	sub-optimal	2
transparent	-0.00885296147274062	0.0754019911400974	8 0.0754019911400974	X2<0.075402	8	sub-optimal	2
transparent	-0.0401073238600276	0.0806341447168961	8 0.0806341447168961	X2<0.080634	8	sub-optimal	2
transparent	-0.185068141930131	0.0850618543336168	8 0.0850618543336168	X2<0.085062	8	sub-optimal	2
transparent	-0.104907787776362	0.0894395762588829	8 0.0894395762588829	X2<0.089440	8	sub-optimal	2
transparent	-0.0495203727798099	0.0965526036452502	8 0.0965526036452502	X2<0.096553	8	sub-optimal	2
transparent	-0.0156520896939725	0.108155322261155	8 0.108155322261155	X2<0.108155	8	sub-optimal	2
transparent	-0.000950932157657292	0.120879433350638	8 0.120879433350638	X2<0.120879	8	sub-optimal	2
transparent	-0.00371147112981518	0.142655625124462	8 0.142655625124462	X2<0.142656	8	sub-optimal	2
transparent	-0.0227118402486823	0.157833015779033	8 0.157833015779033	X2<0.157833	8	sub-optimal	2
transparent	-0.156791867097066	0.161699284333736	8 0.161699284333736	X2<0.161699	8	sub-optimal	2
transparent	-0.0938588502073259	0.176232376717962	8 0.176232376717962	X2<0.176232	8	sub-optimal	2
transparent	-0.0475173391425301	0.19207036390435	8 0.19207036390435	X2<0.192070	8	sub-optimal	2
transparent	-0.0170190062124362	0.202739362488501	8 0.202739362488501	X2<0.202739	8	sub-optimal	2
transparent	-0.00188620384571081	0.20976641390007	8 0.20976641390007	X2<0.209766	8	sub-optimal	2
transparent	-0.00188620384571081	0.212919866433367	8 0.212919866433367	X2<0.212920	8	sub-optimal	2
transparent	-0.0170190062124362	0.221369982464239	8 0.221369982464239	X2<0.221370	8	sub-optimal	2
transparent	-0.0475173391425301	0.227222961373627	8 0.227222961373627	X2<0.227223	8	sub-optimal	2
transparent	-0.0938588502073259	0.242113852174953	8 0.242113852174953	X2<0.242114	8	sub-optimal	2
transparent	-0.156791867097066	0.256830913480371	8 0.256830913480371	X2<0.256831	8	sub-optimal	2
transparent	-0.237377761024494	0.257380471099168	8 0.257380471099168	X2<0.257380	8	sub-optimal	2
transparent	-0.337055241349372	0.268765673972666	8 0.268765673972666	X2<0.268766	8	sub-optimal	2
transparent	-0.45773542874645	0.286710463697091	8 0.286710463697091	X2<0.286710	8	sub-optimal	2
transparent	-0.0156520896939725	0.297613097936846	8 0.297613097936846	X2<0.297613	8	sub-optimal	2
transparent	-0.0495203727798099	0.309081418206915	8 0.309081418206915	X2<0.309081	8	sub-optimal	2
transparent	-0.104907787776362	0.328073764569126	8 0.328073764569126	X2<0.328074	8	sub-optimal	2
transparent	-0.0904219763864305	0.348395541775972	8 0.348395541775972	X2<0.348396	8	sub-optimal	2
transparent	-0.0401073238600276	0.357099188375287	8 0.357099188375287	X2<0.357099	8	sub-optimal	2
transparent	-1.34203912446515	0.375784554285929	8 0.375784554285929	X2<0.375785	8	sub-optimal	2
transparent	-1.15688187243158	0.394728742656298	8 0.394728742656298	X2<0.394729	8	sub-optimal	2
transparent	-0.977282778190109	0.404946887400001	8 0.404946887400001	X2<0.404947	8	sub-optimal	2
transparent	-0.802917026975472	0.431743385270238	8 0.431743385270238	X2<0.431743	8	sub-optimal	2
transparent	-0.0098252938314829	0.564795853686519	9 0.564795853686519	X2<0.564796	9	sub-optimal	2
transparent	-0.0697007673492642	0.584245646023192	9 0.584245646023192	X2<0.584246	9	sub-optimal	2
transparent	-0.170534160647343	0.599501412478276	9 0.599501412478276	X2<0.599501	9	sub-optimal	2
transparent	-0.302910781087849	0.628711681929417	9 0.628711681929417	X2<0.628712	9	sub-optimal	2
transparent	-0.461177889696348	0.653698109439574	9 0.653698109439574	X2<0.653698	9	sub-optimal	2
transparent	-0.641768603613482	0.656926448573358	9 0.656926448573358	X2<0.656926	9	sub-optimal	2
transparent	-0.0768662894308179	0.6649406387005	9 0.6649406387005	X2<0.664941	9	sub-optimal	2
transparent	-0.160122743735691	0.673341675195843	9 0.673341675195843	X2<0.673342	9	sub-optimal	2
transparent	-0.00199551990521485	0.678642150363885	9 0.678642150363885	X2<0.678642	9	sub-optimal	2
transparent	-0.00590035263484978	0.686404363950715	9 0.686404363950714	X2<0.686404	9	sub-optimal	2
transparent	-0.037820669010884	0.694046149845235	9 0.694046149845235	X2<0.694046	9	sub-optimal	2
transparent	-0.095509920953635	0.700668166507967	9 0.700668166507967	X2<0.700668	9	sub-optimal	2
transparent	-0.17736054089638	0.705697646830231	9 0.705697646830231	X2<0.705698	9	sub-optimal	2
transparent	-0.282266738212083	0.722677140613087	9 0.722677140613087	X2<0.722677	9	sub-optimal	2
transparent	-0.409533212171404	0.741484457743354	9 0.741484457743354	X2<0.741484	9	sub-optimal	2
transparent	-0.558815236938976	0.748425600118935	9 0.748425600118935	X2<0.748426	9	sub-optimal	2
transparent	-0.730081372592178	0.753811902017333	9 0.753811902017333	X2<0.753812	9	sub-optimal	2
transparent	-0.923593588803893	0.756714910268784	9 0.756714910268784	X2<0.756715	9	sub-optimal	2
transparent	-1.13990189476079	0.761562658939511	9 0.761562658939511	X2<0.761563	9	sub-optimal	2
transparent	-1.37985222757083	0.765966324484907	9 0.765966324484907	X2<0.765966	9	sub-optimal	2
transparent	-1.64460771614272	0.772493291296996	9 0.772493291296996	X2<0.772493	9	sub-optimal	2
transparent	-1.9356847644536	0.781076029641554	9 0.781076029641554	X2<0.781076	9	sub-optimal	2
transparent	-2.25500692344347	0.796848405501805	9 0.796848405501805	X2<0.796848	9	sub-optimal	2
transparent	-1.24401809076945	0.819631939870305	9 0.819631939870305	X2<0.819632	9	sub-optimal	2
transparent	-0.54568891685155	0.832597076310776	9 0.832597076310776	X2<0.832597	9	sub-optimal	2
transparent	-0.727794129252771	0.83722971577663	9 0.83722971577663	X2<0.837230	9	sub-optimal	2
transparent	-0.227761202109296	0.84399935323745	9 0.84399935323745	X2<0.843999	9	sub-optimal	2
transparent	-0.353032962042413	0.851073382887989	9 0.851073382887989	X2<0.851073	9	sub-optimal	2
transparent	-0.510093213243415	0.855413923156448	9 0.855413923156448	X2<0.855414	9	sub-optimal	2
transparent	-0.108053554319049	0.858176307054237	9 0.858176307054237	X2<0.858176	9	sub-optimal	2
transparent	-0.204213473005794	0.860148772248067	9 0.860148772248067	X2<0.860149	9	sub-optimal	2
transparent	-0.00199551990521485	0.861727221054025	9 0.861727221054025	X2<0.861727	9	sub-optimal	2
transparent	-0.0291994368204023	0.867726446012966	9 0.867726446012966	X2<0.867726	9	sub-optimal	2
transparent	-0.0768662894308179	0.879315383266658	9 0.879315383266658	X2<0.879315	9	sub-optimal	2
transparent	-0.022086748488519	0.886190483579412	9 0.886190483579412	X2<0.886190	9	sub-optimal	2
transparent	-0.000163116025134968	0.893302661832422	9 0.893302661832422	X2<0.893303	9	sub-optimal	2
transparent	-0.302910781087849	0.906083943438716	9 0.906083943438716	X2<0.906084	9	sub-optimal	2
transparent	-0.170534160647343	0.913545841351151	9 0.913545841351151	X2<0.913546	9	sub-optimal	2
transparent	-0.0697007673492642	0.915046208538115	9 0.915046208538115	X2<0.915046	9	sub-optimal	2
transparent	-0.0098252938314829	0.925865157973021	9 0.925865157973021	X2<0.925865	9	sub-optimal	2
transparent	-0.0100456142916503	0.67088818794582	11 0.67088818794582	X2<0.670888	11	sub-optimal	2
transparent	-0.0833225944142537	0.679244465078227	11 0.679244465078227	X2<0.679244	11	sub-optimal	2
transparent	-0.218418553679859	0.688181827776134	11 0.688181827776134	X2<0.688182	11	sub-optimal	2
transparent	-0.411907272437352	0.691141239134595	11 0.691141239134595	X2<0.691141	11	sub-optimal	2
transparent	-0.666595205797178	0.700776348356158	11 0.700776348356158	X2<0.700776	11	sub-optimal	2
transparent	-0.0320061907054363	0.754156785085797	11 0.754156785085797	X2<0.754157	11	sub-optimal	2
transparent	-0.131292019304768	0.807267105439678	11 0.807267105439678	X2<0.807267	11	sub-optimal	2
transparent	-0.308892066873248	0.834532656241208	11 0.834532656241208	X2<0.834533	11	sub-optimal	2
transparent	-0.588453962893489	0.864186478545889	11 0.864186478545889	X2<0.864186	11	sub-optimal	2
